City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Manavalakurichi,IN,2021-09-23 22:54:30,8.1333,77.3,80.69,84,94,15.66
296,Cockburn Town,TC,2021-09-23 22:54:30,21.4612,-71.1419,85.96,70,40,8.05
297,Miquelon,PM,2021-09-23 22:54:31,47.0975,-56.3814,62.6,91,25,14.41
298,Gazanjyk,TM,2021-09-23 22:54:31,39.2446,55.5154,70.68,29,16,0.45
299,Suez,EG,2021-09-23 22:54:32,29.9737,32.5263,74.57,74,0,6.93
300,Ulladulla,AU,2021-09-23 22:54:32,-35.35,150.4667,72.88,47,8,8.93
301,Visnes,NO,2021-09-23 22:54:33,59.3556,5.2242,51.69,76,20,10.36
302,Fort Nelson,CA,2021-09-23 22:54:34,58.8053,-122.7002,54.99,30,75,9.22
303,Bridlington,GB,2021-09-23 22:54:34,54.0831,-0.1919,58.28,90,44,12.06
304,Shingu,JP,2021-09-23 22:54:35,33.7333,135.9833,72.59,66,61,2.89
305,Lindi,TZ,2021-09-23 22:54:35,-10.0,39.7167,72.12,90,61,5.01
306,La Ronge,CA,2021-09-23 22:54:36,55.1001,-105.2842,44.85,76,90,12.66
307,Bodden Town,KY,2021-09-23 22:54:36,19.2833,-81.25,87.8,74,40,1.99
308,Alofi,NU,2021-09-23 22:54:37,-19.0595,-169.9187,78.69,65,75,9.22
309,Anajatuba,BR,2021-09-23 22:54:38,-3.2644,-44.6197,79.36,75,100,8.79
310,Detchino,RU,2021-09-23 22:54:38,54.8092,36.3075,41.45,92,85,6.78
311,Esperance,AU,2021-09-23 22:54:39,-33.8667,121.9,51.64,56,98,9.22
312,San Quintin,MX,2021-09-23 22:54:39,30.4833,-115.95,75.6,65,59,12.19
313,Haines Junction,CA,2021-09-23 22:54:40,60.7522,-137.5108,39.15,93,100,5.75
314,Ambon,ID,2021-09-23 22:50:02,-3.6954,128.1814,75.34,100,75,2.3
315,Beinamar,TD,2021-09-23 22:54:41,8.6698,15.3813,70.54,96,95,3.71
316,Obala,CM,2021-09-23 22:54:41,4.1667,11.5333,69.67,98,100,1.5
317,Gainesville,US,2021-09-23 22:54:42,29.6516,-82.3248,82.94,69,26,6.8
318,Vardo,NO,2021-09-23 22:54:42,70.3705,31.1107,43.0,81,29,24.0
319,Tiznit,MA,2021-09-23 22:54:43,29.5833,-9.5,65.41,80,2,1.45
320,Palmer,US,2021-09-23 22:53:29,42.1584,-72.3287,74.98,75,75,3.0
321,Susanville,US,2021-09-23 22:54:43,40.4163,-120.653,79.83,25,93,1.99
322,Hauppauge,US,2021-09-23 22:54:44,40.8256,-73.2026,77.92,86,90,1.99
323,Aykhal,RU,2021-09-23 22:54:44,66.0,111.5,33.39,88,98,3.62
324,Sao Miguel Do Araguaia,BR,2021-09-23 22:54:45,-13.275,-50.1628,92.8,19,44,6.67
325,Tucuman,AR,2021-09-23 22:50:17,-26.8241,-65.2226,77.0,31,0,3.44
326,Calvinia,ZA,2021-09-23 22:54:46,-31.4707,19.776,54.37,37,83,4.52
327,Sandwick,GB,2021-09-23 22:54:46,60.0,-1.25,48.02,93,90,20.71
328,Narsaq,GL,2021-09-23 22:54:47,60.9167,-46.05,34.25,62,0,2.53
329,Yuci,CN,2021-09-23 22:54:47,37.6803,112.7319,62.35,77,40,6.71
330,Whitehorse,CA,2021-09-23 22:54:07,60.7161,-135.0538,44.1,75,75,11.5
331,Olafsvik,IS,2021-09-23 22:54:48,64.8945,-23.7142,44.02,69,88,18.77
332,Havoysund,NO,2021-09-23 22:54:48,70.9963,24.6622,45.48,76,94,23.26
333,Merauke,ID,2021-09-23 22:54:49,-8.4667,140.3333,79.12,78,81,13.33
334,Meulaboh,ID,2021-09-23 22:54:49,4.1363,96.1285,76.5,90,69,4.34
335,Ilhabela,BR,2021-09-23 22:54:50,-23.7781,-45.3581,65.21,72,28,11.34
336,Samarkand,UZ,2021-09-23 22:54:52,39.6542,66.9597,62.02,31,0,11.5
337,Chara,RU,2021-09-23 22:54:52,56.9064,118.2631,36.39,94,98,2.57
338,Jega,NG,2021-09-23 22:54:53,12.2175,4.3792,76.24,80,75,5.93
339,Calatayud,ES,2021-09-23 22:54:53,41.3535,-1.6432,68.58,79,13,3.71
340,Labuhan,ID,2021-09-23 22:54:54,-6.8844,112.2051,79.43,79,100,6.93
341,Wagga Wagga,AU,2021-09-23 22:54:54,-35.1167,147.3667,60.6,82,0,3.44
342,Jumla,NP,2021-09-23 22:54:55,29.2747,82.1838,59.31,95,100,0.49
343,Galesong,ID,2021-09-23 22:54:55,-5.3166,119.3661,75.22,75,100,3.22
344,Cabot,US,2021-09-23 22:54:56,34.9745,-92.0165,77.9,32,0,2.48
345,Tezu,IN,2021-09-23 22:54:56,27.9167,96.1667,73.54,81,30,3.56
346,Vestmanna,FO,2021-09-23 22:54:56,62.1564,-7.1664,50.92,100,90,10.36
347,Havre-Saint-Pierre,CA,2021-09-23 22:54:57,50.2334,-63.5986,53.96,87,90,4.61
348,Santa Maria Da Boa Vista,BR,2021-09-23 22:54:57,-8.8078,-39.8256,86.95,38,80,18.12
349,Aguimes,ES,2021-09-23 22:54:58,27.9054,-15.4461,72.23,67,40,8.05
350,Lagoa,PT,2021-09-23 22:54:59,39.05,-27.9833,69.28,63,100,11.34
351,Changde,CN,2021-09-23 22:54:59,29.0464,111.6783,78.93,82,64,3.38
352,Nargana,PA,2021-09-23 22:55:00,9.4428,-78.5906,80.19,83,95,7.14
353,Joshimath,IN,2021-09-23 22:55:01,30.5667,79.5667,65.68,87,100,2.46
354,Progreso,MX,2021-09-23 22:55:01,21.2833,-89.6667,84.11,72,98,8.28
355,Khutar,IN,2021-09-23 22:55:02,28.2,80.2833,75.85,91,6,6.51
356,Mahbubabad,IN,2021-09-23 22:55:02,17.6167,80.0167,75.47,93,100,1.12
357,Kautokeino,NO,2021-09-23 22:55:04,69.0125,23.0412,39.04,94,100,13.85
358,San Buenaventura,MX,2021-09-23 22:55:06,27.0833,-101.5333,86.23,26,2,9.44
359,Gorontalo,ID,2021-09-23 22:55:07,0.5412,123.0595,76.41,90,86,1.48
360,Goderich,CA,2021-09-23 22:55:07,43.7501,-81.7165,56.91,82,100,10.36
361,Cabra,ES,2021-09-23 22:55:08,37.4725,-4.4421,74.39,69,96,5.41
362,Shimanovsk,RU,2021-09-23 22:55:08,52.0,127.7,48.56,76,100,5.66
363,Oranjemund,NA,2021-09-23 22:55:09,-28.55,16.4333,55.56,91,68,4.14
364,Portland,US,2021-09-23 22:52:16,45.5234,-122.6762,77.9,58,75,3.0
365,Chaykovskiy,RU,2021-09-23 22:55:09,56.7686,54.1148,48.81,70,100,7.07
366,Padang,ID,2021-09-23 22:55:10,-0.9492,100.3543,75.25,85,84,3.33
367,Sal Rei,CV,2021-09-23 22:55:11,16.1833,-22.9167,81.16,76,87,14.97
368,Zhoucheng,CN,2021-09-23 22:55:11,35.9122,116.3117,69.78,93,89,6.93
369,Vanavara,RU,2021-09-23 22:55:12,60.34,102.2797,25.61,93,40,1.54
370,Alamosa,US,2021-09-23 22:55:13,37.4695,-105.87,74.71,7,75,9.57
371,Byron Bay,AU,2021-09-23 22:55:13,-28.65,153.6167,71.71,45,4,9.33
372,Sayyan,YE,2021-09-23 22:55:13,15.1718,44.3244,61.47,26,51,8.41
373,Miranda,CO,2021-09-23 22:55:14,3.2499,-76.2281,78.93,88,79,1.72
374,Ejutla De Crespo,MX,2021-09-23 22:55:15,16.5667,-96.7333,76.15,62,65,6.67
375,Champasak,LA,2021-09-23 22:55:15,14.75,106.0,71.91,99,100,6.49
376,Yanam,IN,2021-09-23 22:55:16,16.7333,82.2167,76.19,91,99,2.51
377,Longyan,CN,2021-09-23 22:55:16,25.1072,117.0225,74.34,94,75,1.61
378,Saint George,US,2021-09-23 22:53:06,37.1041,-113.5841,95.47,13,1,1.01
379,Ust-Tarka,RU,2021-09-23 22:55:17,55.5672,75.705,35.33,77,61,7.07
380,Bubaque,GW,2021-09-23 22:55:17,11.2833,-15.8333,82.13,77,100,7.31
381,Duldurga,RU,2021-09-23 22:55:19,50.6761,113.5931,37.44,83,10,1.7
382,Dunedin,NZ,2021-09-23 22:52:52,-45.8742,170.5036,56.8,53,0,1.99
383,Lazurne,UA,2021-09-23 22:55:21,46.084,32.5295,50.9,71,54,8.41
384,Okhotsk,RU,2021-09-23 22:55:22,59.3833,143.3,51.87,57,14,5.79
385,Boke,GN,2021-09-23 22:55:22,10.9409,-14.2967,74.91,94,100,2.24
386,Konongo,GH,2021-09-23 22:55:23,6.6167,-1.2167,71.89,98,76,1.68
387,Birjand,IR,2021-09-23 22:55:23,32.8663,59.2211,59.47,15,0,0.0
388,Shache,CN,2021-09-23 22:55:24,38.4167,77.2406,64.99,27,0,4.9
389,Moultrie,US,2021-09-23 22:55:00,31.1799,-83.7891,76.64,46,1,5.75
390,Rincon,US,2021-09-23 22:55:25,32.296,-81.2354,78.76,62,0,4.72
391,Kloulklubed,PW,2021-09-23 22:55:26,7.0419,134.2556,81.1,75,100,5.32
392,Batagay,RU,2021-09-23 22:55:26,67.6333,134.6333,38.89,71,70,2.98
393,Saint-Louis,SN,2021-09-23 22:55:27,16.3333,-15.0,86.38,51,77,14.12
394,Tripoli,LY,2021-09-23 22:53:14,32.8752,13.1875,77.32,79,15,14.47
395,Ostrovnoy,RU,2021-09-23 22:55:28,68.0531,39.5131,44.67,86,49,17.13
396,Sokol,RU,2021-09-23 22:55:28,59.4617,40.1206,48.43,94,100,9.55
397,Muroto,JP,2021-09-23 22:55:29,33.2833,134.15,68.04,69,28,9.73
398,Dakar,SN,2021-09-23 22:51:07,14.6937,-17.4441,81.48,77,85,10.2
399,Saint-Joseph,RE,2021-09-23 22:55:30,-21.3667,55.6167,68.36,76,16,12.01
400,Kahului,US,2021-09-23 22:54:27,20.8947,-156.47,84.97,79,70,10.8
401,Reftinskiy,RU,2021-09-23 22:55:31,57.0901,61.6769,30.6,80,37,4.97
402,Inverell,AU,2021-09-23 22:55:31,-29.7833,151.1167,62.11,53,0,5.01
403,Romitan,UZ,2021-09-23 22:55:31,39.9343,64.3814,58.95,38,0,6.91
404,Kaeo,NZ,2021-09-23 22:55:32,-35.1,173.7833,61.32,80,100,9.91
405,Bilma,NE,2021-09-23 22:55:32,18.6853,12.9164,86.23,13,3,2.39
406,Krasnoborsk,RU,2021-09-23 22:55:33,61.5598,45.934,46.35,86,100,7.61
407,Nieuw Amsterdam,SR,2021-09-23 22:55:34,5.8833,-55.0833,87.96,77,20,4.61
408,Coruripe,BR,2021-09-23 22:55:34,-10.1256,-36.1756,75.76,82,12,10.69
409,Daru,PG,2021-09-23 22:55:35,-9.0763,143.2092,77.04,86,99,16.51
410,Saldanha,ZA,2021-09-23 22:55:35,-33.0117,17.9442,50.05,92,91,4.25
411,Kindu,CD,2021-09-23 22:55:36,-2.95,25.95,69.26,99,100,2.66
412,Gambo,CF,2021-09-23 22:55:36,4.6482,22.2633,67.68,99,100,1.1
413,Cidreira,BR,2021-09-23 22:55:37,-30.1811,-50.2056,61.72,89,100,14.29
414,Nome,US,2021-09-23 22:55:37,64.5011,-165.4064,41.16,54,4,4.45
415,Airai,TL,2021-09-23 22:55:38,-8.9266,125.4092,65.7,40,96,2.26
416,High Rock,BS,2021-09-23 22:55:39,26.6208,-78.2833,86.02,63,10,2.24
417,Majene,ID,2021-09-23 22:55:39,-3.5403,118.9707,76.24,87,99,6.38
418,Manacor,ES,2021-09-23 22:55:40,39.5696,3.2096,77.32,85,42,17.29
419,Mayo,US,2021-09-23 22:55:40,38.8876,-76.5119,70.56,88,59,4.0
420,Soyo,AO,2021-09-23 22:55:41,-6.1349,12.3689,75.13,85,34,6.46
421,Mizdah,LY,2021-09-23 22:55:41,31.4451,12.9801,71.8,80,38,9.6
422,Jalu,LY,2021-09-23 22:55:42,29.0331,21.5482,79.92,39,0,13.29
423,Cali,CO,2021-09-23 22:53:41,3.4372,-76.5225,80.6,57,75,9.22
424,Manono,CD,2021-09-23 22:55:42,-7.3,27.4167,77.83,38,43,4.12
425,Agudos,BR,2021-09-23 22:55:43,-22.4692,-48.9875,77.25,41,0,10.36
426,Zhanaozen,KZ,2021-09-23 22:55:44,43.3,52.8,69.26,19,2,24.36
427,Korla,CN,2021-09-23 22:55:45,41.7597,86.1469,65.32,28,4,8.88
428,Gamba,GA,2021-09-23 22:55:45,-2.65,10.0,75.85,85,97,4.21
429,Itoman,JP,2021-09-23 22:55:46,26.1247,127.6694,80.62,80,40,10.36
430,Panama City,PA,2021-09-23 22:51:38,8.9936,-79.5197,80.55,85,75,3.44
431,Geraldton,AU,2021-09-23 22:55:47,-28.7667,114.6,56.12,93,0,9.22
432,Tiarei,PF,2021-09-23 22:55:47,-17.5333,-149.3333,84.22,76,3,16.98
433,Flinders,AU,2021-09-23 22:55:48,-34.5833,150.8552,73.06,52,3,8.01
434,Bosaso,SO,2021-09-23 22:55:48,11.2842,49.1816,90.25,49,76,10.25
435,Adrar,MR,2021-09-23 22:55:49,20.5022,-10.0711,92.82,13,37,8.08
436,Fayaoue,NC,2021-09-23 22:55:50,-20.65,166.5333,70.23,63,39,19.53
437,Novosheshminsk,RU,2021-09-23 22:55:51,55.0651,51.2338,49.35,73,100,12.66
438,Depalpur,IN,2021-09-23 22:55:51,22.85,75.55,73.09,94,88,8.68
439,Port Macquarie,AU,2021-09-23 22:51:12,-31.4333,152.9167,62.56,38,0,2.51
440,Ocampo,MX,2021-09-23 22:55:53,21.65,-101.5,67.41,50,61,7.94
441,Nyurba,RU,2021-09-23 22:55:54,63.2842,118.3319,39.58,75,100,3.2
442,Campbell River,CA,2021-09-23 22:51:46,50.0163,-125.2446,65.59,61,75,2.3
443,Rio Bueno,CL,2021-09-23 22:55:56,-40.3167,-72.9667,64.54,85,29,1.43
444,Afsin,TR,2021-09-23 22:55:56,38.2477,36.914,54.84,53,100,5.1
445,Sitka,US,2021-09-23 22:55:57,57.0531,-135.33,55.29,88,90,10.36
446,Simbahan,PH,2021-09-23 22:55:58,6.3032,120.5836,83.21,74,75,12.33
447,Tessalit,ML,2021-09-23 22:55:58,20.1986,1.0114,91.94,12,81,13.04
448,Verkhnevilyuysk,RU,2021-09-23 22:55:59,63.4453,120.3167,39.83,80,100,3.42
449,Grand Gaube,MU,2021-09-23 22:55:08,-20.0064,57.6608,72.37,75,74,8.99
450,Soe,ID,2021-09-23 22:56:00,-9.8607,124.284,71.08,50,69,3.18
451,Aswan,EG,2021-09-23 22:56:00,24.0934,32.907,87.1,23,0,12.66
452,Jabinyanah,TN,2021-09-23 22:56:01,35.035,10.9081,82.2,80,100,10.13
453,Gujar Khan,PK,2021-09-23 22:56:01,33.2558,73.3026,75.63,84,0,3.67
454,Malanje,AO,2021-09-23 22:56:02,-9.5402,16.341,67.75,72,100,9.28
455,Kuito,AO,2021-09-23 22:56:03,-12.3833,16.9333,64.85,26,65,2.04
456,Kavaratti,IN,2021-09-23 22:56:03,10.5669,72.642,81.27,79,91,15.55
457,Lima,PE,2021-09-23 22:52:49,-12.0432,-77.0282,68.9,71,90,8.05
458,Kruisfontein,ZA,2021-09-23 22:56:04,-34.0033,24.7314,56.88,79,67,11.9
459,Usinsk,RU,2021-09-23 22:56:04,65.9939,57.5281,37.65,94,100,7.07
460,Huarmey,PE,2021-09-23 22:56:05,-10.0681,-78.1522,64.62,81,34,8.32
461,Alexandria,EG,2021-09-23 22:52:05,31.2156,29.9553,77.54,61,40,14.97
462,Sarany,RU,2021-09-23 22:56:06,58.5,58.8833,32.83,91,10,1.05
463,Harper,LR,2021-09-23 22:56:06,4.375,-7.7169,77.95,87,39,6.67
464,Khuzhir,RU,2021-09-23 22:56:07,53.1939,107.3397,47.89,71,89,15.43
465,Kiruna,SE,2021-09-23 22:56:08,67.8557,20.2251,36.52,93,90,4.61
466,Yumen,CN,2021-09-23 22:56:08,40.2833,97.2,59.85,32,74,2.04
467,Karratha,AU,2021-09-23 22:56:09,-20.7377,116.8463,73.6,42,23,5.99
468,Omboue,GA,2021-09-23 22:56:10,-1.5746,9.2618,76.66,85,97,5.66
469,Kletnya,RU,2021-09-23 22:56:10,53.3897,33.2171,42.96,94,100,8.46
470,Ahipara,NZ,2021-09-23 22:56:12,-35.1667,173.1667,58.89,83,97,12.53
471,Muzhi,RU,2021-09-23 22:56:12,65.3667,64.6667,34.32,84,62,2.89
472,Moberly,US,2021-09-23 22:51:44,39.4184,-92.4382,76.05,31,1,4.61
473,Ulefoss,NO,2021-09-23 22:56:14,59.2838,9.2646,51.33,81,60,3.89
474,Alberton,CA,2021-09-23 22:56:15,46.8168,-64.0654,71.51,77,65,8.5
475,Mayor Pablo Lagerenza,PY,2021-09-23 22:56:15,-19.9309,-60.7718,83.23,37,100,12.46
476,Cache Creek,CA,2021-09-23 22:56:16,50.8101,-121.3246,72.91,37,63,2.57
477,Leningradskiy,RU,2021-09-23 22:56:16,69.3833,178.4167,28.02,92,100,10.45
478,Belize,BZ,2021-09-23 22:56:17,17.25,-88.75,88.12,91,88,2.57
479,Barra Patuca,HN,2021-09-23 22:56:18,15.8,-84.2833,82.45,74,15,7.74
480,Riyadh,SA,2021-09-23 22:55:57,24.6877,46.7219,86.14,19,16,7.52
481,Umm Kaddadah,SD,2021-09-23 22:56:19,13.6017,26.6876,89.64,16,65,11.88
482,Umm Lajj,SA,2021-09-23 22:56:19,25.0213,37.2685,83.34,62,2,9.48
483,Palana,RU,2021-09-23 22:56:20,59.1167,159.9667,44.62,74,4,4.23
484,Kilindoni,TZ,2021-09-23 22:56:20,-7.9139,39.6668,76.46,79,9,12.86
485,Balkhash,KZ,2021-09-23 22:56:21,46.844,74.9804,46.58,59,0,23.94
486,Gat,IL,2021-09-23 22:56:23,31.61,34.7642,76.08,100,5,7.36
487,Ryomgard,DK,2021-09-23 22:56:23,56.3843,10.503,54.61,84,83,18.01
488,Rocha,UY,2021-09-23 22:56:24,-34.4833,-54.3333,51.21,96,72,2.1
489,Luderitz,NA,2021-09-23 22:56:24,-26.6481,15.1594,58.62,65,33,10.0
490,Gouyave,GD,2021-09-23 22:56:25,12.1646,-61.7296,84.97,74,20,11.5
491,Lewiston,US,2021-09-23 22:51:37,44.1003,-70.2148,71.89,91,75,6.91
492,Hoquiam,US,2021-09-23 22:56:26,46.9809,-123.8893,76.05,79,35,4.0
493,Kutum,SD,2021-09-23 22:56:26,14.2,24.6667,79.84,22,16,6.96
494,La Palma,US,2021-09-23 22:56:27,33.8464,-118.0467,97.74,60,1,4.0
495,Guiratinga,BR,2021-09-23 22:52:15,-16.3494,-53.7583,91.69,18,56,1.72
496,Ducheng,CN,2021-09-23 22:56:28,23.2373,111.5317,77.14,92,23,3.2
497,Astana,KZ,2021-09-23 22:56:28,51.1801,71.446,33.75,93,0,6.71
498,Charlestown,AU,2021-09-23 22:53:41,-32.95,151.6667,71.22,57,3,4.0
499,Liliani,PK,2021-09-23 22:56:29,32.2065,72.9537,78.13,79,0,5.21
500,Jiuquan,CN,2021-09-23 22:56:30,39.7432,98.5174,59.45,37,10,0.78
501,Gannan,CN,2021-09-23 22:56:30,47.9147,123.5031,51.03,81,99,5.93
502,Lasa,IT,2021-09-23 22:56:31,46.6166,10.7002,52.02,50,6,4.94
503,Naliya,IN,2021-09-23 22:56:31,23.2667,68.8333,80.71,85,93,8.93
504,Muncar,ID,2021-09-23 22:56:32,-8.4333,114.3333,75.72,91,100,1.3
505,Yingkou,CN,2021-09-23 22:56:32,40.6648,122.2283,58.96,84,86,5.3
506,Namibe,AO,2021-09-23 22:56:33,-15.1961,12.1522,65.89,94,37,5.86
507,Ankang,CN,2021-09-23 22:56:33,32.68,109.0172,72.03,94,95,2.62
508,Susehri,TR,2021-09-23 22:56:34,40.1644,38.0867,48.18,85,100,4.47
509,Abu Dhabi,AE,2021-09-23 22:56:34,24.4667,54.3667,87.91,70,0,1.14
510,Hayden,US,2021-09-23 22:53:10,47.766,-116.7866,74.34,46,1,6.91
511,Sinnamary,GF,2021-09-23 22:56:35,5.3833,-52.95,80.56,80,35,11.72
512,Senno,RU,2021-09-23 22:56:36,59.5336,33.9167,45.34,91,100,8.68
513,Bintulu,MY,2021-09-23 22:56:36,3.1667,113.0333,75.61,94,20,2.3
514,South Valley,US,2021-09-23 22:56:37,35.0101,-106.6781,86.9,16,1,5.75
515,Kumeny,RU,2021-09-23 22:56:37,58.1089,49.9161,46.38,78,100,7.11
516,Alakurtti,RU,2021-09-23 22:56:38,66.9672,30.3491,44.64,89,100,10.51
517,Nadym,RU,2021-09-23 22:56:38,65.5333,72.5167,39.18,88,100,14.07
518,Sangueya,GN,2021-09-23 22:56:39,10.7,-14.3667,75.31,91,100,1.92
519,Hami,CN,2021-09-23 22:56:40,42.8,93.45,63.07,21,17,2.95
520,Celestun,MX,2021-09-23 22:56:40,20.8667,-90.4,82.78,71,100,9.6
521,Kangaatsiaq,GL,2021-09-23 22:56:41,68.3065,-53.4641,28.18,83,100,7.36
522,Evensk,RU,2021-09-23 22:56:41,61.95,159.2333,47.05,61,13,1.54
523,Linqing,CN,2021-09-23 22:56:42,36.8456,115.7117,66.96,98,98,3.94
524,Groa,NO,2021-09-23 22:56:42,62.65,8.7167,44.69,96,100,6.49
525,Stornoway,GB,2021-09-23 22:56:44,58.2093,-6.3865,55.92,82,75,21.85
526,Takoradi,GH,2021-09-23 22:56:45,4.8845,-1.7554,76.57,91,43,6.26
527,Polyarnyy,RU,2021-09-23 22:56:45,69.1989,33.4478,46.87,80,34,15.95
528,Vila Franca Do Campo,PT,2021-09-23 22:56:45,37.7167,-25.4333,66.61,78,34,7.76
529,Guerrero Negro,MX,2021-09-23 22:56:46,27.9769,-114.0611,81.84,58,3,11.74
530,Cherskiy,RU,2021-09-23 22:56:46,68.75,161.3,32.4,80,75,7.34
531,Chino Valley,US,2021-09-23 22:56:47,34.7575,-112.4538,87.93,20,18,5.99
532,Avera,US,2021-09-23 22:53:51,33.194,-82.5271,74.86,58,0,4.47
533,Sorong,ID,2021-09-23 22:56:47,-0.8833,131.25,78.98,86,100,12.53
534,Maniitsoq,GL,2021-09-23 22:56:48,65.4167,-52.9,32.14,62,34,7.76
535,Mut,TR,2021-09-23 22:56:48,36.6439,33.4389,59.63,58,13,15.64
536,Pasni,PK,2021-09-23 22:56:49,25.2631,63.471,78.58,89,60,4.5
537,Barabai,ID,2021-09-23 22:56:49,-2.5833,115.3833,74.37,96,94,1.52
538,Lucea,JM,2021-09-23 22:56:50,18.451,-78.1736,76.86,74,42,1.1
